,Unnamed: 0,NSC,ALogP,ALogp2,AMR,apol,nAtom,nHeavyAtom,nH,nC,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS1e,AATS2e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS6p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC0e,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC0e,AATSC1e,AATSC2e,AATSC3e,AATSC4e,AATSC5e,AATSC6e,AATSC7e,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SM1_Dze,VE1_Dze,VE2_Dze,VE3_Dze,VR1_Dze,VR2_Dze,VR3_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,EE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,SpAbs_Dzs,SpMax_Dzs,SpDiam_Dzs,SpAD_Dzs,SpMAD_Dzs,EE_Dzs,SM1_Dzs,VE1_Dzs,VE2_Dzs,VE3_Dzs,VR1_Dzs,VR2_Dzs,VR3_Dzs,BCUTw_1l,BCUTw_1h,BCUTc_1l,BCUTc_1h,BCUTp_1l,BCUTp_1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsM,bpol,SC_3,VC_3,SPC_4,SPC_5,SPC_6,VPC_4,VPC_5,VPC_6,SP_0,SP_1,SP_2,SP_3,SP_4,SP_5,SP_6,SP_7,ASP_0,ASP_1,ASP_2,ASP_3,ASP_4,ASP_5,ASP_6,ASP_7,VP_0,VP_1,VP_2,VP_3,VP_4,VP_5,VP_6,VP_7,AVP_0,AVP_1,AVP_2,AVP_3,AVP_4,AVP_5,AVP_6,AVP_7,Sv,Sse,Spe,Sare,Sp,Si,Mv,Mse,Mpe,Mare,Mp,Mi,CrippenLogP,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,EE_Dt,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,nHBa,nwHBa,ndssC,SHBa,SwHBa,SdssC,maxHBa,sumI,meanI,hmax,gmax,hmin,MAXDN,MAXDP,DELS,MAXDN2,MAXDP2,DELS2,ETA_Alpha,ETA_AlphaP,ETA_Epsilon_1,ETA_Epsilon_2,ETA_Epsilon_3,ETA_Epsilon_4,ETA_Epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_C,ETA_Psi_1,ETA_dPsi_A,ETA_Shape_P,ETA_Shape_Y,ETA_Beta,ETA_BetaP,ETA_Beta_s,ETA_BetaP_s,ETA_Beta_ns,ETA_BetaP_ns,ETA_dBeta,ETA_dBetaP,ETA_Eta,ETA_EtaP,ETA_Eta_R,ETA_Eta_L,ETA_EtaP_L,ETA_Eta_R_L,ETA_Eta_F_L,ETA_EtaP_F_L,ETA_Eta_B,ETA_EtaP_B,ETA_Eta_B_RC,ETA_EtaP_B_RC,FMF,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,nAtomP,MLogP,McGowan_Volume,MDEC_22,MDEC_23,MDEC_33,MLFER_A,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,TPC,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,TpiPC,R_TpiPCTPC,PetitjeanNumber,nRing,nTRing,nRotB,RotBFrac,nRotBt,RotBtFrac,topoRadius,topoDiameter,topoShape,GGI1,GGI2,GGI3,GGI4,GGI5,JGI1,JGI2,JGI3,JGI4,JGI5,JGT,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,TopoPSA,VABC,VAdjMat,MWC2,MWC3,MWC4,MWC5,MWC6,MWC7,MWC8,MWC9,MWC10,TWC,SRW2,SRW4,SRW6,SRW8,SRW10,TSRW,MW,AMW,WTPT_1,WTPT_2,WTPT_3,WPATH,WPOL,XLogP,Zagreb
1,2,17,0.43317729729897103,0.0166392860175005,0.105723477309673,0.12675830692607598,0.12608695652173899,0.0964912280701754,0.154811715481172,0.13125,0.0212307720206761,0.0289886483753735,0.0340943944500665,0.0273684410970348,0.0283263740731038,0.037370052653274,0.0315477175682985,0.0275409546872777,0.0245447192860466,0.12445702844521199,0.132439114072092,0.120924009953721,0.10901464763696199,0.0950174162390316,0.0826113050315989,0.0688098820191261,0.057625504706660995,0.0508675915625032,0.13151045925337,0.13539545950237802,0.13589843173628,0.12857492727675,0.11575980653075,0.0986602541475035,0.0906296880859036,0.0739297384780743,0.0304844437341128,0.0768864616920167,0.0898448966586512,0.12440133871649399,0.11032464783981501,0.0961663063299705,0.0828232735579077,0.0698493899848588,0.0609056931691103,0.144037801388309,0.137483405947764,0.142284777161434,0.137195656752935,0.125081847440449,0.106173112039031,0.0971507455851233,0.0813527224979956,0.069146667084722,0.0431291203063039,0.0888617627286558,0.0524441352755456,0.0449596261966124,0.0527403161676589,0.0498983724299026,0.0371238765142634,0.058751184164602996,0.00411616992356384,0.00901420429619788,0.0123644263959625,0.00946707081972901,0.00801689832257654,0.00390777376001773,0.00943401204311085,0.00593526079960112,0.0071947316823738,0.0999653970508678,0.21498032447810603,0.23496767381215802,0.169709194298268,0.15385117722756,0.143513863790729,0.15966219403350398,0.142876114165266,0.225049914141425,0.584410364313908,0.667184961763006,0.5406152983310479,0.549319080694118,0.532605487380587,0.506451651702051,0.512395920200012,0.442545614503818,0.00341744386037968,0.0384432308460084,0.0832559186792322,0.0693735674355341,0.0659846099509051,0.0816123191898105,0.0873139637720073,0.0644048878054695,0.115733643160885,0.6756671019639761,0.6166784174887261,0.755605529750907,0.702034769602148,0.7022241632468729,0.635051588946003,0.68219050157504,0.544061175980043,0.543179419210432,0.0439982343628639,0.145341435185185,0.030730716765873,0.10365748480747301,0.22142295597484302,0.22183415032679699,0.22127659574468103,0.181995212042869,2.2436830144277e-05,0.999979836903365,0.26442381101111395,0.5968996623087521,0.288147923027226,0.754596340671313,0.46076411425965896,0.42710338805129794,0.532277611894024,0.013775670197615,0.24841536363975,0.563531364313135,0.5330410372969789,0.7182297924209761,0.6936631929397641,0.5681259952967961,0.7988529299490121,0.160162854955665,0.3764538378425779,0.463303828944962,0.445024871633228,0.473717887113278,0.47943440247034297,0.37386541136065,0.5949801286407149,0.0247295182792471,0.759539637140232,0.420804579688933,0.450331987358784,0.47689680761916,0.4799816642685661,0.415922020753074,0.412497560801408,0.00630082947834665,0.703304080221533,0.24552074320389397,0.6072356875524699,0.567012857642534,0.662407374217198,0.680493792147372,0.8139018600384471,0.0952693005525052,0.521809292935631,0.328774256547615,0.545435171891955,0.539824503209441,0.48475275693469605,0.552583818907562,0.5920825253277789,0.6490783383703039,0.13036420824111097,0.21748326445164104,0.326332401294493,0.355311532123421,0.36106279457729207,0.383585076545507,8.8535454321053e-06,0.9999925000861261,0.289470827567112,0.5327260675045109,0.0859792648149591,0.7478603648973601,0.58267288425031,0.43921577764466496,0.517861750231884,0.0049987203107612396,0.7272725135015309,0.397854793691723,0.5825981227983,0.473156405048553,0.48750799265473105,0.765343017246518,0.7395928279423629,0.0585847994073302,0.559470213197682,0.251178877027815,0.21512130142437,0.26156662938848,0.5078552637460939,0.579835433197558,0.558706425254576,0.0142102688270417,0.9351707992063779,0.2022436544931,0.65463499622129,0.29268380075526895,0.5846099677889929,0.43678658969547396,0.429383516194928,0.000816613905680253,0.350479667371522,0.0587071957138504,0.0918169956921999,0.36285756873344305,0.538039924382263,0.27990948075763894,0.411646332044505,0.0965014025435847,0.7311829423806341,0.168561140467525,0.47775153149163,0.655586396540798,0.414140318000453,0.400197245316682,0.45511306802524204,0.677855290806566,0.0757086265709973,0.36901018803762703,0.249223473759487,0.36607384505479,0.28944367766940804,0.30772461026691494,0.46882151692856605,0.39051328208759395,0.5249672087764979,0.410108127880216,0.597913635965545,0.17800941218773897,0.44861092721596596,0.429310610623953,0.502252869592127,0.36237697335910296,0.622575856626904,0.623773007150908,0.358136399900724,0.484137562292839,0.513071277953179,0.614112721419302,0.23067876904820103,0.543573140256433,0.343326680793221,0.39272812501833404,0.417093867304993,0.41952458072888793,0.53598974080831,0.271914133992871,0.590378714239464,0.42359995744169,0.586807427965124,0.30473457845980395,0.309373000342504,0.610261245871307,0.271799489145345,0.533059877758237,0.476987683810811,0.41648899422002295,0.5797774951666751,0.535101645520488,0.633461392249569,0.19541527728719899,0.597478545271168,0.361663312500085,0.5783546535080211,0.475129729547916,0.26915423787055803,0.333550381904641,0.139773404787861,0.208375624437695,0.22022580176947698,0.0864323205442917,0.198977210732867,0.0989648825030193,0.302881008087151,0.278906787603055,0.211104453514981,0.246968490000685,0.12994706394168598,0.10106964169577001,0.0905800360962475,0.35564799090909205,0.429928940201974,0.275245034271161,0.263500549754273,0.186891051497778,0.149775033665855,0.13574158366484199,0.365174857940575,0.21985743502393104,0.26513978598735,0.24134738774426698,0.16325522142904,0.16061547772674403,0.0747848512337981,0.288508340976103,0.30999363302616195,0.26126311994881196,0.249975817701031,0.10680840697763,0.109774759114365,0.09932426266702901,0.349304846135865,0.372965640822514,0.282473970637762,0.345755129572007,0.17802542576589497,0.17152596435846001,0.233065436724936,0.0266709580469851,0.0266557769952245,0.0275951112750734,0.0266597359113691,0.22051452335255603,0.21810281496734002,0.11639185257033,0.183591244893443,0.170190120032079,0.992715850144792,3.3314637261301603e-06,1.25148777772016e-05,0.0410180658014826,0.0266645858693068,0.0266494374835731,0.0275882922273291,0.0266533994829908,0.22041094764758398,0.21810592117083397,0.0634397069126215,0.18088603115910898,0.165079690202296,0.992954530175447,3.33166374189189e-06,1.25156391659464e-05,0.0410185144659806,0.0204249023798452,0.0204100845664311,0.0209269898188049,0.0204238861298634,0.15275435419394298,0.221323196549241,0.8705626169360501,0.250472537592269,0.221459365150441,0.994501010497015,3.59305038407798e-06,1.3497608235538302e-05,0.0415828612521856,0.0265948258217618,0.026580754748888,0.0275260276851071,0.026585456631706004,0.220253764892291,0.218114254619545,0.20700669448578,0.256431804084273,0.0798417451474403,0.99299038566423,3.33219167590387e-06,1.25176418497952e-05,0.0410196995059386,0.0186684392637271,0.0186448675165962,0.0190245329726533,0.0186618394134611,0.117508073503343,0.22403470552962101,0.924678762877702,0.14233050289682198,0.137196256621962,0.9919010566415091,3.9640147614579595e-06,1.24093395867751e-05,0.0423178555365397,0.0282022357549004,0.0281910407617783,0.0292535367954504,0.0281940806838247,0.21165797331201502,0.21810361960901503,0.262920101315776,0.24950385269985798,0.31775156640477004,0.992816032001133,3.33202374137741e-06,1.2885172254661599e-05,0.0410195171391769,0.0274112282959293,0.0283649516174942,0.0256534475091108,0.0275305106005018,0.0406972765398721,0.24084586972187802,0.361837849982114,0.17849495157676,0.166476102298353,0.98338080760705,2.84523089548037e-06,1.03320675330845e-05,0.0398379456555015,0.6258420701105639,0.11598485719673701,0.9738188875653879,0.007421894608764191,0.41876212892804293,0.428740778209322,0.0974576271186441,0.141148325358852,0.150395778364116,0.150395778364116,0.103092783505155,0.0508474576271187,0.0508474576271187,0.0508474576271187,0.10184012365154,0.0229046166800856,0.00147469536634347,0.0288197210036034,0.0228600394007953,0.0207348123091015,0.0005626975582510651,0.000241711660773059,7.92582343692435e-05,0.0981336780606366,0.10373625482228299,0.0891129455185552,0.0821410127285115,0.0696376289535465,0.0641034533814066,0.0540191023500227,0.039782841142632995,0.7844151345430179,0.69089756370462,0.472505265199966,0.450223736201418,0.42207283505974397,0.415414359767164,0.41508925488603005,0.41533518884972,0.10951899821696,0.11622689364165699,0.0298869647115058,0.00860218852094052,0.00252461077300123,0.0007856691896752129,0.00022444355554258,7.14718096718313e-05,0.23332605590809,0.0606291914839472,0.0331491471728324,0.0172043770418811,0.00437599200653548,0.000999942605041181,0.00032419624689484,9.322409957195351e-05,0.13561264487918098,0.14004557081372798,0.13779765384465398,0.137211233211233,0.144477420469502,0.145736997986156,0.366043108691056,0.76687509560961,0.7136568714752141,0.706626952607889,0.10348233323616199,0.824983964483091,0.700990945150834,0.13713368196261502,0.0251743084577637,0.0291216018700814,0.020326874883794997,0.0989830429123925,0.27006139406384805,0.0515904150665137,0.00285672246680958,0.984035742060293,5.82799443854e-06,9.50739954580085e-06,0.0522616436839905,0.0204081632653061,0.0666666666666667,0.0535714285714286,0.0289524362708398,0.5239094356506779,0.782212302819279,0.489048158222052,0.0602075335436542,0.277782829529364,0.12359443611923,0.45702602926722996,0.50673770433229,0.0811801187158516,0.253411319591895,0.0140182390326032,0.0864461030269962,0.255905410097198,0.0143158237536743,0.10551044591295,0.158771077209145,0.690876671830302,0.676773601419854,0.899360757129218,0.685307744389421,0.770968553815832,0.6881938807982071,0.317419737768926,8.931504658585301e-05,0.00046596233289516396,0.140668041871132,0.169297478224487,0.0784780023781213,0.39855,0.0812182741116751,0.417392,0.0526315789473684,0.155409752726522,0.746575342465753,0.46822689931634204,0.0373479451192948,0.366223456306879,0.0258876196457886,0.127858253897833,0.267053114046913,0.10373652800090302,0.12680630458653,0.811384789427675,0.03610774801821,0.146994632218486,0.0343304686352284,0.0944330161995372,0.1,0.00284633853986915,0.0227272727272727,0.0202020202020202,0.0253164556962025,0.0227272727272727,0.436950150032625,0.43726290472811796,0.48433431034542,0.507366362483491,0.536123857880572,0.551499162751975,0.0995549410010282,0.0947239421052222,0.0849319061183124,0.0835366650533109,0.0858190619928904,0.0918631256459101,0.195887030032067,0.398455150214298,0.509682935355197,0.6010543228099211,0.658380156482052,0.7049657736018091,0.6725201521030961,0.634316364214587,0.601482659742624,0.54931781627996,0.4656903741749939,0.35873645842625396,0.0967901177715455,0.24843671920092802,0.5036808341124029,0.6188266940567649,0.669113644766587,0.707688730610527,0.066694517226652,0.11086901723469197,0.13146358411126402,0.143195153485676,0.152123078502199,0.162483417441039,0.12087352242763,0.166925889700252,0.16400277349029901,0.150337230975787,0.136742182349882,0.124500589658967,0.0984546777928138,0.119925087418902,0.13099946826987402,0.0740740740740741,0.275280898876405,0.0741505342193151,0.602132109318966,0.10050579205895402,0.019533898293449,0.207695406929895,0.0771608881167123,0.0962301101591187,0.0981644590869361,0.150689675073585,0.0848138559057227,0.0776119402985075,0.0293501048218029,0.00943099654196793,0.00332125603864734,0.000955718381650207,0.00032820571363337996,0.000152197524714803,0.000342896188490658,0.585280219196146,0.583851140149734,0.566319521510714,0.518625730101148,0.493987576223969,0.42187023600166296,0.35850276548440096,0.33494519831627695,0.437569891165593,0.06497233436085299,0.5005005,0.0294117647058824,0.000102291325695581,0.101449275362319,0.6628019323671489,0.105590062111801,0.7391304347826091,9.000009000009e-06,1.8000000018000002e-08,0.001001,0.0396825396825397,0.0374999999999995,0.0246759720837487,0.0293133662577666,0.0129427306483862,0.0851938895417154,0.116043956043956,0.073978021978022,0.104689203925845,0.0423976608187136,0.15991910108308702,2.44686911513573e-09,1.9551619726512698e-09,2.44686911513573e-09,9.361934084334571e-09,0.22676996457670498,0.026936479522647997,0.0101136659705952,0.932426797240711,7.687660314951151e-06,1.7938179056844e-05,0.0500311950577983,0.0334638120527607,0.113790506507849,0.577043546555785,0.654724534400981,0.656643081963057,0.6264675510637061,0.6044117674929169,0.588998099258397,0.576928012707122,0.567905504341614,0.5605297615680821,0.5547856203654029,0.204220995329313,0.625115761139848,0.6706198599222299,0.607649992954717,0.571015523985041,0.550811306124268,0.540224713375563,0.0952657640867838,0.0587123412594291,0.102885046349343,0.799908338495307,0.0231714504447749,4.11386589944092e-10,0.0659630606860158,0.42956928415177004,0.0878136200716846
